item_id,shelf_life_days,perishability,confidence,storage_type,notes,avg_gap_days
716955,365,low,high,ambient,alcoholic beverages,10.588235294117649
716956,365,low,high,ambient,alcoholic beverages,23.5
716957,365,low,high,ambient,alcoholic beverages,8.38888888888889
717372,365,low,high,ambient,alcoholic beverages,1.2244897959183674
717373,365,low,high,ambient,alcoholic beverages,1.0588235294117647
717374,365,low,high,ambient,alcoholic beverages,1.4426229508196722
717376,365,low,high,dry,coffee/tea/hot drinks,1.139240506329114
717377,365,low,high,dry,coffee/tea/hot drinks,1.139240506329114
717378,365,low,high,dry,coffee/tea/hot drinks,1.1320754716981132
717379,365,low,high,dry,coffee/tea/hot drinks,1.267605633802817
717380,365,low,high,dry,coffee/tea/hot drinks,1.2040816326530612
717392,1,high,high,refrigerated,sandwiches fresh,1.1920529801324504
717396,1,high,high,refrigerated,sandwiches fresh,1.0909090909090908
717398,1,high,high,refrigerated,sandwiches fresh,1.4471544715447155
717410,365,low,high,dry,coffee/tea/hot drinks,1.0975609756097562
717411,365,low,high,dry,coffee/tea/hot drinks,1.1320754716981132
717412,365,low,high,ambient,alcoholic beverages,1.3828125
717417,1,high,high,refrigerated,sandwiches fresh,1.2587412587412588
717424,2,high,high,refrigerated,meat fresh,1.2714285714285714
718523,3,high,high,refrigerated,fresh salads/vegetables,6.071428571428571
718545,60,medium,medium,frozen,pasta/rice frozen,9.25
718620,14,medium,high,refrigerated,sauces/condiments,17.5
739556,365,low,high,dry,coffee/tea/hot drinks,6.7
739562,365,low,high,dry,coffee/tea/hot drinks,1.0
739563,1,high,medium,refrigerated,ready-to-eat meals,15.0
739564,1,high,medium,refrigerated,ready-to-eat meals,10.0
739567,1,high,medium,refrigerated,ready-to-eat meals,22.0
739569,365,low,high,dry,coffee/tea/hot drinks,14.0
739573,365,low,high,dry,coffee/tea/hot drinks,8.75
739896,365,low,high,ambient,alcoholic beverages,999.0
739946,60,medium,high,frozen,seafood frozen,999.0
739978,3,high,high,refrigerated,fresh salads/vegetables,999.0
739981,60,medium,high,frozen,seafood frozen,999.0
740006,1,high,medium,refrigerated,ready-to-eat meals,155.0
740014,1,high,medium,refrigerated,ready-to-eat meals,999.0
740034,365,low,high,ambient,soft drinks,999.0
740035,365,low,high,ambient,soft drinks,999.0
740037,365,low,high,ambient,soft drinks,999.0
740041,90,medium,high,frozen,meat frozen,49.5
741922,365,low,high,ambient,alcoholic beverages,1.2657342657342658
748958,180,low,high,ambient,shelf-stable snacks,1.475409836065574
751341,180,low,high,ambient,shelf-stable snacks,1.3636363636363635
751578,365,low,high,dry,coffee/tea/hot drinks,2.6865671641791047
751586,365,low,high,ambient,alcoholic beverages,11.285714285714286
751588,90,medium,high,frozen,meat frozen,6.56
751589,60,medium,high,frozen,sandwiches frozen,7.7
751598,60,medium,high,frozen,sandwiches frozen,4.0
751704,365,low,high,ambient,alcoholic beverages,1.0055555555555555
751705,365,low,high,ambient,alcoholic beverages,1.2857142857142858
751706,365,low,high,ambient,alcoholic beverages,47.0
751707,365,low,high,dry,coffee/tea/hot drinks,7.818181818181818
751708,365,low,high,ambient,soft drinks,1.125
751710,365,low,high,dry,coffee/tea/hot drinks,1.25
751711,365,low,high,dry,coffee/tea/hot drinks,2.057471264367816
751712,365,low,high,dry,coffee/tea/hot drinks,2.0930232558139537
751713,365,low,high,ambient,alcoholic beverages,2.571428571428572
751714,365,low,high,ambient,alcoholic beverages,2.3684210526315788
751715,365,low,high,ambient,alcoholic beverages,2.3076923076923075
751716,365,low,high,ambient,alcoholic beverages,70.0
751718,365,low,high,ambient,alcoholic beverages,8.181818181818182
751719,365,low,high,ambient,alcoholic beverages,8.722222222222221
751720,365,low,high,ambient,alcoholic beverages,15.5
752036,3,high,high,refrigerated,fresh salads/vegetables,14.0
752080,365,low,high,dry,coffee/tea/hot drinks,27.4
752717,90,medium,high,frozen,meat frozen,28.0
756697,365,low,high,ambient,soft drinks,3.0350877192982457
756724,365,low,high,ambient,soft drinks,3.909090909090909
758686,14,medium,high,refrigerated,cheese,2.6923076923076925
762220,365,low,high,dry,coffee/tea/hot drinks,2.0930232558139537
762315,180,low,high,ambient,shelf-stable snacks,4.8108108108108105
762322,90,medium,high,frozen,meat frozen,2.647058823529412
762330,30,low,medium,dry,pastries shelf-stable,12.692307692307692
764236,365,low,high,ambient,alcoholic beverages,2.104651162790698
764237,365,low,high,ambient,alcoholic beverages,3.96
764238,365,low,high,ambient,alcoholic beverages,1.7378640776699028
764240,365,low,high,ambient,alcoholic beverages,2.585714285714286
764243,365,low,high,ambient,soft drinks,1.84375
764252,90,medium,high,frozen,meat frozen,11.571428571428571
764253,90,medium,high,frozen,meat frozen,11.2
764254,365,low,high,ambient,alcoholic beverages,2.9672131147540983
764255,365,low,high,ambient,alcoholic beverages,2.445945945945946
764256,365,low,high,ambient,alcoholic beverages,3.4150943396226414
764257,3,medium,medium,refrigerated,pastries fresh,2.6666666666666665
764259,60,medium,medium,frozen,pasta/rice frozen,9.8125
764260,365,low,high,ambient,alcoholic beverages,9.615384615384617
769426,365,low,high,ambient,alcoholic beverages,2.3376623376623376
769636,365,low,high,ambient,soft drinks,4.309523809523809
770180,365,low,high,dry,coffee/tea/hot drinks,3.1206896551724137
770292,365,low,high,ambient,alcoholic beverages,1.865979381443299
771218,365,low,high,ambient,alcoholic beverages,999.0
771224,365,low,high,ambient,alcoholic beverages,1.381679389312977
771240,365,low,high,ambient,alcoholic beverages,18.33333333333333
773394,2,high,high,refrigerated,fresh pizza,1.44
781079,365,low,high,dry,coffee/tea/hot drinks,1.103658536585366
781083,365,low,high,dry,coffee/tea/hot drinks,1.1986754966887416
781090,365,low,high,dry,coffee/tea/hot drinks,1.69811320754717
781093,7,medium,high,refrigerated,fresh juice/smoothie,1.0225988700564972
781094,7,medium,high,refrigerated,fresh juice/smoothie,1.0225988700564972
781105,14,medium,high,refrigerated,cheese,2.5294117647058822
781110,1,high,high,refrigerated,sandwiches fresh,1.6306306306306306
781111,1,high,high,refrigerated,sandwiches fresh,1.0225988700564972
781112,1,high,high,refrigerated,sandwiches fresh,1.0647058823529412
781113,3,high,high,refrigerated,fresh salads/vegetables,1.2785714285714285
781114,2,medium,medium,refrigerated,soup fresh,2.6029411764705883
781121,1,high,high,refrigerated,wraps/kebab fresh,2.01123595505618
781126,365,low,high,ambient,alcoholic beverages,1.6728971962616823
781128,3,medium,medium,refrigerated,pastries fresh,2.647058823529412
786324,365,low,high,ambient,alcoholic beverages,1.4814814814814814
787456,365,low,high,dry,coffee/tea/hot drinks,1.647887323943662
787463,365,low,high,dry,coffee/tea/hot drinks,1.818181818181818
787482,365,low,high,dry,coffee/tea/hot drinks,1.3953488372093024
788065,365,low,high,dry,coffee/tea/hot drinks,5.88
788070,365,low,high,ambient,alcoholic beverages,9.166666666666666
788078,60,medium,high,frozen,processed meat frozen,9.166666666666666
788081,365,low,high,ambient,alcoholic beverages,999.0
788083,365,low,high,ambient,alcoholic beverages,6.214285714285714
788094,365,low,high,ambient,soft drinks,4.142857142857143
788108,365,low,high,ambient,soft drinks,5.419354838709677
788113,365,low,high,dry,coffee/tea/hot drinks,8.4
788121,365,low,high,dry,coffee/tea/hot drinks,9.625
788150,180,low,high,ambient,shelf-stable snacks,999.0
788166,180,low,high,ambient,shelf-stable snacks,11.714285714285714
788182,365,low,high,ambient,confectionery,11.9
788382,60,medium,medium,frozen,pasta/rice frozen,23.0
792042,14,medium,high,refrigerated,sauces/condiments,2.381578947368421
792096,2,high,high,refrigerated,fresh pizza,1.124223602484472
799847,2,high,high,refrigerated,fresh pizza,4.357142857142857
799859,365,low,high,dry,coffee/tea/hot drinks,4.0
799865,365,low,high,dry,coffee/tea/hot drinks,4.285714285714286
799868,2,high,high,refrigerated,fresh pizza,6.857142857142857
799869,2,high,high,refrigerated,fresh pizza,4.916666666666667
799880,90,medium,high,frozen,pizza (frozen/long shelf),4.625
799881,2,high,high,refrigerated,fresh pizza,1.736842105263158
799883,90,medium,high,frozen,pizza (frozen/long shelf),9.0
799884,90,medium,high,frozen,pizza (frozen/long shelf),7.5
799885,90,medium,high,frozen,pizza (frozen/long shelf),8.666666666666666
799889,365,low,high,ambient,soft drinks,8.0
799952,365,low,high,dry,coffee/tea/hot drinks,8.6
799953,365,low,high,dry,coffee/tea/hot drinks,3.0
799965,365,low,high,ambient,alcoholic beverages,2.4074074074074074
799966,365,low,high,ambient,alcoholic beverages,5.4
799969,60,medium,high,frozen,wraps/kebab frozen,5.333333333333333
799982,365,low,high,ambient,soft drinks,8.0
802379,14,medium,high,refrigerated,sauces/condiments,1.263157894736842
805149,180,low,high,ambient,shelf-stable snacks,1.3740458015267176
806453,365,low,high,dry,coffee/tea/hot drinks,1.0465116279069768
807120,1,high,high,refrigerated,sandwiches fresh,1.139240506329114
807905,365,low,high,ambient,alcoholic beverages,5.142857142857143
808518,365,low,high,ambient,alcoholic beverages,2.5526315789473686
808954,14,medium,high,refrigerated,cheese,1.2569444444444444
808962,2,high,high,refrigerated,meat fresh,1.7647058823529411
808963,2,high,high,refrigerated,meat fresh,1.6635514018691588
808964,2,high,high,refrigerated,fresh pizza,1.1464968152866242
808966,1,high,high,refrigerated,wraps/kebab fresh,1.2857142857142858
808967,1,high,high,refrigerated,wraps/kebab fresh,1.7572815533980584
808974,1,high,medium,refrigerated,ready-to-eat meals,1.925531914893617
808979,2,high,high,refrigerated,meat fresh,1.691588785046729
808983,2,high,high,refrigerated,meat fresh,1.5169491525423728
808987,2,high,high,refrigerated,meat fresh,2.011494252873564
808995,1,high,high,refrigerated,sandwiches fresh,1.0402298850574712
808996,1,high,high,refrigerated,wraps/kebab fresh,1.3115942028985508
808997,1,high,high,refrigerated,sandwiches fresh,1.083832335329341
809001,1,high,high,refrigerated,sandwiches fresh,1.267605633802817
809007,2,medium,medium,refrigerated,pasta/rice fresh,2.0
809009,2,medium,medium,refrigerated,pasta/rice fresh,1.5789473684210529
809011,2,medium,medium,refrigerated,pasta/rice fresh,1.946236559139785
809018,365,low,high,ambient,alcoholic beverages,1.4715447154471544
809022,365,low,high,ambient,soft drinks,1.0710059171597632
809023,365,low,high,ambient,soft drinks,2.033707865168539
809636,365,low,high,ambient,alcoholic beverages,1.5789473684210529
809745,180,low,high,ambient,shelf-stable snacks,1.2162162162162162
810483,365,low,high,ambient,alcoholic beverages,7.291666666666667
813091,180,low,high,ambient,shelf-stable snacks,17.333333333333332
817578,365,low,high,ambient,alcoholic beverages,94.0
817617,365,low,high,ambient,alcoholic beverages,6.206896551724138
821332,14,medium,high,refrigerated,cheese,22.0
821773,1,high,medium,refrigerated,ready-to-eat meals,1.584070796460177
821938,7,medium,high,refrigerated,fresh juice/smoothie,1.3740458015267176
822600,90,medium,high,frozen,meat frozen,2.255813953488372
822616,90,medium,high,frozen,meat frozen,2.255813953488372
822738,365,low,high,ambient,soft drinks,1.0344827586206895
822767,365,low,high,ambient,alcoholic beverages,1.0055555555555555
822768,365,low,high,ambient,alcoholic beverages,1.818181818181818
822769,365,low,high,ambient,alcoholic beverages,1.0
822773,365,low,high,dry,coffee/tea/hot drinks,2.2658227848101267
822774,2,medium,medium,refrigerated,pasta/rice fresh,2.8852459016393444
822777,365,low,high,ambient,soft drinks,1.2746478873239435
822778,365,low,high,dry,coffee/tea/hot drinks,3.695652173913044
822779,365,low,high,ambient,soft drinks,3.74468085106383
822780,365,low,high,ambient,alcoholic beverages,11.266666666666667
822781,365,low,high,ambient,alcoholic beverages,6.68
822782,90,medium,high,frozen,meat frozen,6.703703703703703
822785,365,low,high,dry,coffee/tea/hot drinks,1.547008547008547
822786,365,low,high,dry,coffee/tea/hot drinks,10.875
822787,90,medium,high,frozen,meat frozen,4.0
822788,180,low,high,ambient,shelf-stable snacks,5.454545454545454
822789,365,low,high,ambient,alcoholic beverages,6.541666666666667
822790,365,low,high,ambient,alcoholic beverages,11.454545454545457
823730,365,low,high,dry,coffee/tea/hot drinks,8.333333333333334
824448,60,medium,high,frozen,seafood frozen,8.1
824798,2,high,high,refrigerated,meat fresh,1.2413793103448276
824808,365,low,high,dry,coffee/tea/hot drinks,1.4173228346456692
825373,30,low,medium,dry,pastries shelf-stable,3.976744186046512
826291,365,low,high,ambient,soft drinks,1.1320754716981132
826454,365,low,high,dry,coffee/tea/hot drinks,1.9791666666666667
826461,3,medium,medium,refrigerated,pastries fresh,1.40625
826464,365,low,high,dry,coffee/tea/hot drinks,1.7592592592592593
829833,2,high,high,refrigerated,fresh pizza,2.3026315789473686
829948,1,high,high,refrigerated,sandwiches fresh,1.5254237288135593
829955,1,high,high,refrigerated,wraps/kebab fresh,2.130952380952381
830006,365,low,high,ambient,alcoholic beverages,2.769230769230769
833474,3,medium,high,refrigerated,bread fresh,1.0344827586206895
834885,3,medium,high,refrigerated,processed meat,1.0909090909090908
834942,3,medium,high,refrigerated,processed meat,1.2244897959183674
835612,30,low,medium,dry,pastries shelf-stable,6.76
836111,365,low,high,dry,coffee/tea/hot drinks,1.0714285714285714
837387,365,low,high,ambient,confectionery,9.666666666666666
861815,365,low,high,ambient,alcoholic beverages,35.4
861826,365,low,high,ambient,alcoholic beverages,3.0
861846,365,low,high,ambient,alcoholic beverages,1.7403846153846154
861914,365,low,high,ambient,alcoholic beverages,1.011173184357542
868293,365,low,high,ambient,alcoholic beverages,1.2868217054263569
893339,365,low,high,ambient,alcoholic beverages,1.0101010101010102
893341,365,low,high,ambient,alcoholic beverages,2.3902439024390243
893343,365,low,high,ambient,soft drinks,1.0416666666666667
893345,365,low,high,ambient,alcoholic beverages,3.769230769230769
893346,365,low,high,ambient,alcoholic beverages,56.0
893349,365,low,high,dry,coffee/tea/hot drinks,5.3125
893356,365,low,high,ambient,alcoholic beverages,7.0
893366,365,low,high,dry,coffee/tea/hot drinks,10.75
893368,180,low,high,ambient,shelf-stable snacks,13.0
893371,365,low,high,ambient,alcoholic beverages,5.6875
893372,365,low,high,dry,coffee/tea/hot drinks,25.0
893374,365,low,high,ambient,alcoholic beverages,5.5
893685,365,low,high,dry,coffee/tea/hot drinks,1.7592592592592593
894243,3,medium,high,refrigerated,bread fresh,1.565217391304348
894512,180,low,high,ambient,shelf-stable snacks,2.536231884057971
894679,365,low,high,dry,coffee/tea/hot drinks,1.7592592592592593
896825,365,low,high,dry,coffee/tea/hot drinks,1.7592592592592593
897886,365,low,high,ambient,alcoholic beverages,2.80327868852459
898358,1,high,high,refrigerated,wraps/kebab fresh,3.067796610169492
898367,365,low,high,ambient,alcoholic beverages,4.611111111111111
898387,2,high,high,refrigerated,fresh pizza,2.723076923076923
907147,365,low,high,dry,coffee/tea/hot drinks,52.0
907148,365,low,high,ambient,soft drinks,8.0
908806,2,high,high,refrigerated,fresh pizza,2.071428571428572
908833,60,medium,high,frozen,sandwiches frozen,4.809523809523809
908844,365,low,high,dry,coffee/tea/hot drinks,2.0
908855,1,high,high,refrigerated,wraps/kebab fresh,2.4375
908870,365,low,high,ambient,soft drinks,2.8292682926829267
909102,365,low,high,dry,coffee/tea/hot drinks,1.946236559139785
909103,60,medium,high,frozen,seafood frozen,3.0701754385964914
909115,90,medium,high,frozen,meat frozen,1.845360824742268
909116,60,medium,high,frozen,sandwiches frozen,1.4140625
909122,90,medium,high,frozen,meat frozen,2.4657534246575343
909129,365,low,high,dry,coffee/tea/hot drinks,3.480769230769231
909160,365,low,high,dry,coffee/tea/hot drinks,1.381679389312977
909162,365,low,high,dry,coffee/tea/hot drinks,2.3552631578947367
909163,365,low,high,dry,coffee/tea/hot drinks,2.2911392405063293
909167,365,low,high,dry,coffee/tea/hot drinks,2.0568181818181817
909169,365,low,high,ambient,alcoholic beverages,1.4365079365079363
909171,365,low,high,ambient,alcoholic beverages,1.4365079365079363
909173,365,low,high,ambient,alcoholic beverages,1.5739130434782609
909175,365,low,high,ambient,alcoholic beverages,2.381578947368421
909181,365,low,high,ambient,alcoholic beverages,3.851063829787234
909182,365,low,high,ambient,alcoholic beverages,4.512820512820513
909185,365,low,high,ambient,soft drinks,1.292857142857143
909187,365,low,high,dry,coffee/tea/hot drinks,1.7403846153846154
909191,365,low,high,dry,coffee/tea/hot drinks,2.011111111111111
909197,365,low,high,dry,coffee/tea/hot drinks,3.0172413793103448
909691,365,low,high,dry,coffee/tea/hot drinks,999.0
910614,7,low,high,dry,bread products,1.7592592592592593
912691,365,low,high,dry,coffee/tea/hot drinks,1.0404624277456649
