item_id,title,avg_gap_days,storage_type,shelf_life_days,can_freeze,perishability,confidence,notes
5996923,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996924,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996929,,9.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996933,,9.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5996934,,76.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996936,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996939,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996943,,24.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996944,,8.35,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996945,,38.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996946,,21.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996947,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996950,,67.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996951,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996952,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996961,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996963,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996964,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996965,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996966,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996987,,55.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5996988,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997033,,14.08,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997034,,12.09,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997085,,6.91,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997114,,1.99,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997116,,2.32,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997143,,1.13,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997154,,1.94,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997164,,1.36,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997183,,5.8,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997211,,15.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997212,,14.91,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997265,,8.6,ambient,30,False,low,low,assumed shelf-stable (no rule match)
599731,Unspecified,2.52,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997352,,5.6,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997361,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997368,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997370,,10.47,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997371,,10.94,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997426,,3.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997466,,9.41,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997467,,9.21,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997528,,7.91,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997536,,4.2,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997554,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997559,,77.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997560,,19.44,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997619,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997625,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997626,,8.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997690,,35.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997693,,7.57,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997694,,30.6,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997696,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997706,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997718,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997758,,11.13,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997790,,2.59,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997791,,5.17,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997792,,9.25,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997812,,12.2,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997829,,1.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997854,,19.38,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997885,,2.19,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997889,,38.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997890,,22.17,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997899,,15.6,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997900,,50.33,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997901,,31.4,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997902,,30.2,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997903,,10.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997904,,9.47,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997937,,19.25,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997940,,10.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997955,,36.25,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997957,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997965,,1.92,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997968,,3.72,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997973,,2.36,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997982,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997988,,1.31,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997989,,1.8,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997990,,2.38,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5997991,,6.81,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997992,,15.18,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997993,,14.73,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997994,,16.11,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5997995,,10.87,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998096,,10.24,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998097,,6.17,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998108,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998110,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998113,,18.6,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998128,,9.28,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998129,,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5998130,,12.2,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998132,,6.39,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998133,,2.78,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998134,,15.55,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998135,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998138,,8.61,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998144,,1.34,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5998145,,3.03,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998146,,2.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5998148,,150.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998149,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998154,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998156,,5.38,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998157,,18.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998158,,9.36,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998159,,1.77,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5998160,,17.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998161,,5.1,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998162,,4.15,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998163,,4.83,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998164,,4.73,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998165,,2.06,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998166,,2.16,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5998168,,4.97,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998170,,2.32,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5998171,,41.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998172,,14.56,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998173,,2.44,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5998174,,27.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998175,,8.84,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998176,,10.18,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998177,,52.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998178,,19.12,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998179,,8.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998180,,6.27,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998181,,8.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998182,,2.45,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5998183,,10.29,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998184,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998185,,47.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998199,,2.4,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5998200,,32.2,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998203,,1.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5998205,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998208,,2.6,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5998216,,11.33,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998217,,19.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998218,,16.8,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998219,,16.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998220,,13.46,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998221,,5.09,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998222,,2.91,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998223,,2.27,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5998224,,16.6,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998228,,38.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998229,,36.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998230,,23.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998231,,65.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998232,,136.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998233,,29.2,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998234,,10.29,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998235,,20.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998236,,67.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998237,,33.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998238,,16.7,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998239,,17.56,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998240,,18.43,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998241,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998243,,35.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998246,,42.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998247,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998249,,14.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998250,,29.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998251,,34.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998252,,76.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998257,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998258,,117.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998259,,29.83,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998261,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998262,,23.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998264,,51.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998265,,76.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998266,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998267,,1.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5998268,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998269,,66.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998272,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998273,,8.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5998274,,18.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998283,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998285,,23.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998288,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998290,,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5998313,,44.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998452,,4.64,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998463,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998478,,1.07,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5998485,,8.5,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5998524,,14.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998525,,48.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998526,,13.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998527,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998528,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998530,,15.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998531,,46.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998534,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998538,,23.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998540,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998541,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998547,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998550,,31.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5998552,,113.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
